,Gender,Age,Ever_Married,Family_Size,Profession,Graduated,Work_Experience,Energy_Consumption,Preferred_Renewable,Group
7433,Male,70,Yes,2.0,Entertainment,Yes,0.0,High,Solar,A
7434,Male,40,Yes,5.0,,No,,Average,Wind,B
7435,Male,21,No,6.0,Healthcare,No,1.0,Low,Solar,D
7436,Male,19,No,4.0,Healthcare,No,7.0,Low,Hydro,D
7437,Male,39,Yes,3.0,Artist,Yes,0.0,Average,Solar,B
7438,Male,28,Yes,2.0,Doctor,No,5.0,Low,Wind,D
7439,Female,40,Yes,4.0,Artist,Yes,0.0,Average,Solar,B
7440,Female,29,Yes,,Marketing,No,,Low,,D
7441,Male,53,Yes,,Doctor,Yes,1.0,Low,Solar,A
7442,Female,42,Yes,2.0,Artist,Yes,1.0,Average,Solar,C
7443,Male,40,Yes,2.0,Artist,No,,Average,Hydro,A
7444,Female,48,No,1.0,Engineer,No,12.0,Low,Hydro,D
7445,Female,29,Yes,2.0,Artist,Yes,4.0,Low,Tidal,D
7446,Male,71,Yes,3.0,Executive,No,5.0,Low,Hydro,B
7447,Female,82,Yes,2.0,Lawyer,No,0.0,High,Solar,A
7448,Female,50,Yes,2.0,Entertainment,Yes,4.0,Low,Solar,A
7449,Male,40,No,2.0,Artist,Yes,1.0,Low,Solar,A
7450,Male,18,No,4.0,Healthcare,No,6.0,Low,Solar,D
7451,Male,42,Yes,4.0,Entertainment,No,0.0,Average,Solar,C
7452,Male,39,Yes,2.0,Entertainment,Yes,9.0,Average,Solar,B
7453,Female,32,No,1.0,Artist,Yes,,Low,Solar,A
7454,Female,50,Yes,2.0,Artist,Yes,,Low,Solar,C
7455,Female,60,Yes,3.0,Engineer,Yes,1.0,Average,Not Interested,C
7456,Female,38,No,1.0,Engineer,No,,Low,Solar,B
7457,Male,60,Yes,3.0,Engineer,No,0.0,Average,Solar,C
7458,Male,40,Yes,1.0,Engineer,No,3.0,Low,Wind,A
7459,Female,40,Yes,2.0,Homemaker,No,2.0,Average,Solar,A
7460,Male,65,Yes,1.0,Doctor,No,1.0,Low,Tidal,D
7461,Female,38,No,2.0,Healthcare,Yes,0.0,Low,Solar,C
7462,Male,37,No,1.0,Engineer,Yes,1.0,Low,Solar,D
7463,Male,53,Yes,1.0,Artist,Yes,0.0,Low,Solar,B
7464,Male,39,No,,Artist,Yes,1.0,Low,Hydro,C
7465,Male,62,Yes,2.0,Entertainment,No,8.0,Low,Wind,B
7466,Male,47,Yes,2.0,Artist,Yes,1.0,Average,Biomass,C
7467,Male,38,,4.0,Entertainment,Yes,,Average,Wind,C
7468,Female,30,Yes,2.0,Homemaker,No,,Average,Wind,A
7469,Female,62,Yes,3.0,Artist,No,1.0,Average,Solar,B
7470,Male,69,Yes,2.0,Doctor,No,8.0,Low,Solar,A
7471,Female,19,No,2.0,Healthcare,No,0.0,Low,Hydro,D
7472,Male,18,No,4.0,Healthcare,No,0.0,Low,Solar,D
7473,Female,35,No,1.0,Artist,Yes,,Low,Hydro,A
7474,Male,49,No,1.0,Healthcare,No,,Low,Solar,D
7475,Female,36,Yes,2.0,Artist,Yes,7.0,Average,Solar,C
7476,Female,35,Yes,3.0,Engineer,Yes,0.0,Low,Wind,B
7477,Male,36,,2.0,Healthcare,Yes,8.0,High,Hydro,B
7478,Male,30,No,1.0,Healthcare,Yes,,Low,Solar,D
7479,Male,47,Yes,4.0,Executive,Yes,8.0,High,Solar,C
7480,Male,23,No,4.0,Artist,No,1.0,Low,Solar,D
7481,Female,42,Yes,4.0,Doctor,Yes,0.0,Average,Solar,A
7482,Female,47,Yes,4.0,Artist,Yes,8.0,Average,Wind,C
7483,Male,40,Yes,3.0,Healthcare,Yes,1.0,Low,Solar,D
7484,Male,59,Yes,3.0,Executive,No,0.0,High,Solar,C
7485,Female,38,Yes,2.0,Artist,Yes,3.0,Low,Not Interested,C
7486,Male,73,Yes,2.0,Lawyer,Yes,1.0,High,Solar,B
7487,Male,45,No,1.0,Artist,Yes,0.0,Low,Solar,A
7488,Male,71,Yes,4.0,Artist,Yes,0.0,Average,Solar,C
7489,Female,60,Yes,2.0,Engineer,No,0.0,Low,Wind,A
7490,Male,27,No,2.0,Doctor,Yes,0.0,Low,Solar,C
7491,Female,57,Yes,2.0,Artist,Yes,0.0,Low,Solar,B
7492,Male,26,No,3.0,Healthcare,No,1.0,Low,,C
7493,Female,18,Yes,,Artist,No,,High,Tidal,B
7494,Female,42,Yes,2.0,Artist,Yes,4.0,Average,Solar,C
7495,Male,49,Yes,4.0,Executive,No,11.0,High,Solar,A
7496,Male,40,Yes,2.0,Entertainment,Yes,8.0,Low,Solar,D
7497,Female,40,No,9.0,Artist,Yes,5.0,Low,Solar,C
7498,Male,19,No,3.0,Healthcare,No,8.0,Low,Solar,D
7499,Male,42,Yes,2.0,Artist,Yes,1.0,Average,Solar,C
7500,Female,50,No,1.0,Engineer,Yes,0.0,Low,Solar,B
7501,Male,72,Yes,2.0,Entertainment,No,2.0,Average,Solar,C
7502,Male,67,Yes,3.0,Lawyer,Yes,1.0,High,Solar,B
7503,Male,37,Yes,1.0,Entertainment,Yes,3.0,Low,Solar,A
7504,Male,38,Yes,4.0,Executive,Yes,,High,Solar,C
7505,Female,42,No,3.0,Marketing,Yes,,Low,Solar,D
7506,Male,26,Yes,4.0,Artist,No,1.0,Low,Solar,A
7507,Male,32,Yes,5.0,Executive,No,1.0,High,Solar,D
7508,Male,51,Yes,1.0,Artist,Yes,1.0,Low,Hydro,A
7509,Male,61,Yes,3.0,Engineer,No,5.0,Average,Solar,B
7510,Male,38,Yes,3.0,Engineer,No,0.0,Average,Hydro,B
7511,Male,73,Yes,1.0,Lawyer,No,1.0,Low,Solar,D
7512,Female,30,No,,Engineer,No,1.0,Low,Hydro,A
7513,Female,62,Yes,2.0,Artist,Yes,0.0,Average,Geothermal,C
7514,Male,40,Yes,4.0,Executive,Yes,0.0,Low,Solar,B
7515,Male,42,No,3.0,Healthcare,Yes,8.0,Low,Solar,D
7516,Male,30,No,1.0,Healthcare,Yes,9.0,Low,Solar,D
7517,Female,46,Yes,1.0,Homemaker,No,9.0,Low,Wind,A
7518,Female,68,Yes,1.0,Lawyer,,0.0,Low,Solar,A
7519,Female,38,Yes,4.0,Engineer,No,9.0,Average,Hydro,A
7520,Male,40,Yes,5.0,Doctor,Yes,0.0,Average,Solar,B
7521,Male,50,Yes,3.0,Entertainment,No,0.0,Average,Solar,C
7522,Female,28,No,2.0,Entertainment,No,1.0,Low,Wind,A
7523,Female,71,Yes,1.0,,No,1.0,Low,Solar,A
7524,Female,37,Yes,2.0,Artist,Yes,3.0,Low,Solar,C
7525,Female,51,Yes,4.0,Artist,Yes,0.0,Average,Wind,C
7526,Female,41,Yes,4.0,Engineer,Yes,1.0,Average,Solar,C
7527,Female,65,Yes,4.0,Artist,Yes,0.0,Average,Hydro,C
7528,Female,48,Yes,2.0,Marketing,No,0.0,Average,Hydro,D
7529,Female,63,Yes,3.0,,Yes,,Average,Solar,B
7530,Male,68,Yes,,Lawyer,No,,High,Solar,D
7531,Female,47,Yes,2.0,Artist,Yes,0.0,Average,Solar,C
7532,Male,28,No,2.0,Artist,Yes,9.0,Low,Solar,A
7533,Female,38,No,1.0,Entertainment,Yes,0.0,Low,Solar,A
7534,Male,36,No,2.0,Entertainment,Yes,1.0,Low,Solar,A
7535,Female,27,No,4.0,Artist,No,,Low,Hydro,D
7536,Male,36,Yes,3.0,Entertainment,No,,Average,Solar,C
7537,Female,65,Yes,4.0,Lawyer,Yes,0.0,Average,Solar,B
7538,Female,27,No,1.0,Homemaker,No,9.0,Low,Hydro,A
7539,Male,69,Yes,2.0,Lawyer,No,,High,Tidal,D
7540,Female,80,Yes,,Lawyer,Yes,0.0,High,Solar,A
7541,Male,59,,4.0,Entertainment,Yes,,Average,Solar,A
7542,Male,50,Yes,9.0,Executive,,4.0,Average,Hydro,D
7543,Female,77,Yes,2.0,Lawyer,No,,High,Solar,A
7544,Male,68,Yes,3.0,Executive,No,,High,Not Interested,B
7545,Male,50,Yes,3.0,Artist,Yes,0.0,Low,Solar,B
7546,Male,26,No,5.0,Healthcare,Yes,5.0,Low,Solar,D
7547,Male,46,Yes,4.0,Artist,Yes,2.0,Average,Biomass,C
7548,Male,36,Yes,2.0,Artist,Yes,,Average,,C
7549,Female,40,Yes,5.0,Artist,Yes,4.0,Average,Hydro,B
7550,Male,33,No,5.0,Healthcare,Yes,9.0,Low,Solar,D
7551,Male,56,No,2.0,Marketing,No,1.0,Low,Solar,D
7552,Female,25,No,1.0,Doctor,No,2.0,Low,Hydro,D
7553,Male,61,Yes,2.0,Lawyer,Yes,1.0,High,Solar,C
7554,Female,42,Yes,4.0,Entertainment,Yes,0.0,Average,Wind,B
7555,Male,49,Yes,4.0,Artist,Yes,1.0,Low,Wind,C
7556,Male,48,Yes,3.0,Entertainment,No,1.0,Average,Wind,C
7557,Male,36,Yes,3.0,Healthcare,Yes,3.0,Low,Solar,D
7558,Male,47,Yes,1.0,Artist,Yes,0.0,Low,Solar,C
7559,Male,70,Yes,3.0,Doctor,Yes,1.0,High,Solar,C
7560,Male,21,No,4.0,Healthcare,No,1.0,Low,Biomass,D
7561,Male,51,No,1.0,Artist,Yes,5.0,Low,Solar,B
7562,Male,46,Yes,2.0,Artist,Yes,0.0,Low,Solar,A
7563,Male,33,No,2.0,Artist,Yes,,Low,Solar,A
7564,Male,26,No,3.0,Healthcare,Yes,1.0,Low,Solar,D
7565,Female,37,Yes,2.0,Engineer,Yes,0.0,High,Solar,A
7566,Male,47,Yes,3.0,Entertainment,Yes,2.0,Average,Wind,B
7567,Female,38,No,2.0,Entertainment,Yes,0.0,Low,Solar,D
7568,Female,36,No,1.0,Artist,Yes,8.0,Low,Solar,B
7569,Male,29,Yes,2.0,Artist,No,6.0,Average,Solar,B
7570,Male,41,Yes,4.0,Executive,No,1.0,High,Solar,B
7571,Male,20,No,3.0,Healthcare,No,7.0,Low,Solar,D
7572,Female,36,No,1.0,Artist,Yes,0.0,Low,Biomass,B
7573,Female,23,No,6.0,Healthcare,No,0.0,Low,Hydro,D
7574,Male,53,Yes,3.0,Engineer,Yes,1.0,Average,Solar,B
7575,Male,69,Yes,2.0,Artist,Yes,,Average,Solar,C
7576,Male,28,No,3.0,Doctor,Yes,0.0,Low,Solar,C
7577,Male,31,No,1.0,Marketing,No,,Low,Solar,B
7578,Male,36,Yes,2.0,Executive,Yes,6.0,High,Solar,C
7579,Male,28,No,9.0,Doctor,Yes,1.0,Low,Hydro,B
7580,Female,45,Yes,3.0,Artist,Yes,1.0,Average,Not Interested,C
7581,Female,25,No,1.0,Healthcare,,1.0,Low,Hydro,C
7582,Female,30,,3.0,Doctor,Yes,0.0,Low,Wind,A
7583,Female,78,Yes,1.0,Lawyer,Yes,6.0,Low,Hydro,A
7584,Female,60,Yes,5.0,Artist,Yes,1.0,Average,Solar,C
7585,Male,61,Yes,2.0,Artist,No,,Low,Solar,A
7586,Female,22,No,4.0,Doctor,No,11.0,Low,Tidal,D
7587,Female,50,Yes,2.0,Artist,Yes,0.0,Average,Wind,C
7588,Male,43,,3.0,Executive,No,,Average,Wind,A
7589,Male,51,Yes,3.0,Entertainment,No,1.0,Low,Solar,A
7590,Male,31,No,,Healthcare,No,0.0,Low,Solar,D
7591,Female,27,No,7.0,Engineer,No,1.0,Low,Hydro,A
7592,Female,45,Yes,2.0,Executive,Yes,7.0,High,Solar,C
7593,Male,32,Yes,2.0,Healthcare,Yes,6.0,Low,Solar,D
7594,Female,22,No,3.0,Healthcare,No,2.0,Low,Hydro,D
7595,Male,42,No,1.0,Artist,Yes,3.0,Low,Solar,B
7596,Male,30,No,4.0,Artist,Yes,0.0,Low,Solar,A
7597,Female,30,No,1.0,Healthcare,Yes,9.0,Low,Solar,D
7598,Male,60,Yes,2.0,Executive,No,0.0,High,Solar,C
7599,Male,33,No,3.0,Entertainment,No,1.0,Low,Biomass,B
7600,Female,27,No,1.0,Artist,Yes,1.0,Low,Wind,B
7601,Female,36,No,1.0,Engineer,No,0.0,Low,Solar,A
7602,Male,50,Yes,4.0,Artist,,1.0,Average,Solar,A
7603,Male,29,Yes,5.0,Artist,Yes,0.0,Low,Hydro,A
7604,Female,18,No,5.0,Healthcare,No,2.0,Low,Solar,D
7605,Female,42,Yes,3.0,Artist,Yes,9.0,Average,Wind,C
7606,Male,45,Yes,2.0,Artist,Yes,,Average,Solar,B
7607,Female,61,Yes,,Marketing,No,,Average,Solar,D
7608,Male,83,Yes,1.0,Lawyer,No,1.0,Low,Solar,A
7609,Female,41,Yes,4.0,Engineer,No,0.0,Average,Solar,A
7610,Female,40,No,1.0,Engineer,Yes,9.0,Low,Not Interested,A
7611,Male,21,No,3.0,Healthcare,No,3.0,Low,Biomass,D
7612,Female,66,Yes,3.0,Artist,Yes,0.0,Average,Solar,C
7613,Male,43,Yes,2.0,Artist,No,0.0,Average,Wind,B
7614,Male,18,No,2.0,Healthcare,No,0.0,Low,Solar,D
7615,Female,59,,2.0,Artist,Yes,9.0,Average,Solar,C
7616,Male,22,No,4.0,Healthcare,No,,Low,Solar,D
7617,Male,50,Yes,2.0,Artist,Yes,1.0,Low,Solar,C
7618,Male,47,No,2.0,Engineer,Yes,1.0,Low,Solar,D
7619,Female,29,No,6.0,Engineer,No,0.0,Low,Hydro,C
7620,Female,62,Yes,5.0,Artist,Yes,5.0,Average,Solar,C
7621,Male,21,No,4.0,Healthcare,No,2.0,Low,Solar,D
7622,Female,36,No,2.0,Artist,Yes,8.0,Low,Wind,B
7623,Female,38,Yes,3.0,Artist,Yes,5.0,High,Hydro,B
7624,Male,25,No,,Doctor,No,4.0,Low,Hydro,D
7625,Male,38,Yes,6.0,Engineer,No,0.0,High,Hydro,A
7626,Female,35,Yes,1.0,Engineer,No,0.0,High,Solar,A
7627,Female,30,No,3.0,Entertainment,Yes,9.0,Low,Solar,D
7628,Female,30,No,4.0,Doctor,No,3.0,Low,Solar,A
7629,Male,28,No,3.0,Healthcare,Yes,1.0,Low,Solar,D
7630,Female,53,No,1.0,Entertainment,Yes,0.0,Low,Solar,A
7631,Male,48,Yes,2.0,Artist,Yes,4.0,Average,Solar,C
7632,Male,31,Yes,6.0,Entertainment,No,1.0,Low,Hydro,D
7633,Male,28,No,1.0,,No,1.0,Low,Hydro,D
7634,Male,26,No,1.0,Artist,Yes,5.0,Low,Tidal,B
7635,Female,57,Yes,3.0,Artist,Yes,1.0,High,Biomass,B
7636,Female,37,Yes,2.0,Artist,Yes,6.0,Low,Solar,B
7637,Male,52,No,3.0,Artist,Yes,0.0,Low,Solar,B
7638,Female,86,Yes,2.0,Lawyer,Yes,0.0,High,Solar,C
7639,Female,41,No,1.0,Artist,Yes,,Low,Solar,C
7640,Female,25,No,2.0,Marketing,No,1.0,Low,Wind,A
7641,Female,51,No,1.0,Artist,Yes,0.0,Low,Solar,A
7642,Male,32,Yes,2.0,Entertainment,No,2.0,Low,Wind,A
7643,Male,40,,1.0,Artist,Yes,1.0,Low,Not Interested,A
7644,Male,41,Yes,4.0,Entertainment,No,0.0,Average,Hydro,A
7645,Male,23,No,2.0,Healthcare,No,0.0,Low,Solar,D
7646,Female,52,No,3.0,Artist,Yes,1.0,Low,Solar,C
7647,Male,49,Yes,2.0,Artist,Yes,1.0,Low,Wind,A
7648,Female,30,Yes,4.0,Healthcare,Yes,0.0,Average,Solar,D
7649,Female,46,Yes,4.0,Artist,Yes,9.0,Average,Solar,C
7650,Female,25,Yes,2.0,Homemaker,No,8.0,Average,Solar,D
7651,Female,36,Yes,3.0,Homemaker,Yes,1.0,Average,Wind,D
7652,Female,47,No,1.0,Entertainment,Yes,1.0,Low,Solar,A
7653,Male,57,Yes,1.0,Artist,Yes,0.0,Low,Solar,D
7654,Male,61,Yes,2.0,Artist,Yes,0.0,Low,Solar,B
7655,Female,19,No,,Healthcare,No,,Low,Wind,D
7656,Male,19,,3.0,Healthcare,No,0.0,Low,Solar,D
7657,Male,39,Yes,2.0,Artist,Yes,0.0,Average,Hydro,C
7658,Male,37,Yes,4.0,Artist,Yes,0.0,Low,Wind,A
7659,Male,55,Yes,2.0,Artist,Yes,4.0,Low,Solar,B
7660,Female,22,No,2.0,Marketing,No,1.0,Low,Tidal,D
7661,Male,46,Yes,2.0,Artist,Yes,1.0,Low,Solar,C
7662,Male,32,No,4.0,Doctor,Yes,0.0,Low,Hydro,D
7663,Male,36,No,1.0,Artist,Yes,13.0,Low,Solar,B
7664,Male,23,No,3.0,Healthcare,No,2.0,Low,Biomass,D
7665,Male,18,No,3.0,Healthcare,No,2.0,Low,Solar,D
7666,Male,30,Yes,3.0,Entertainment,Yes,,Average,Solar,C
7667,Male,71,Yes,4.0,Executive,No,0.0,High,Solar,C
7668,Male,47,Yes,4.0,Artist,Yes,1.0,Average,Solar,C
7669,Male,45,No,4.0,Artist,Yes,0.0,Low,Solar,A
7670,Female,42,Yes,4.0,Engineer,Yes,1.0,Average,Hydro,A
7671,Male,32,Yes,3.0,Doctor,Yes,9.0,Average,Solar,A
7672,Female,25,No,1.0,Artist,Yes,8.0,Low,Solar,B
7673,Male,28,No,6.0,Healthcare,Yes,,Low,Hydro,B
7674,Male,35,Yes,4.0,Artist,Yes,,Average,Solar,C
7675,Male,47,Yes,3.0,Artist,No,3.0,Average,Solar,C
7676,Male,41,Yes,2.0,Doctor,No,0.0,Average,Hydro,A
7677,Female,19,No,3.0,Healthcare,No,3.0,Low,Solar,D
7678,Male,66,Yes,2.0,,Yes,0.0,Low,Biomass,B
7679,Female,29,No,3.0,Marketing,No,2.0,Low,Solar,D
7680,Female,38,Yes,2.0,Doctor,Yes,0.0,Average,Solar,A
7681,Male,31,No,3.0,Entertainment,Yes,1.0,Low,Solar,A
7682,Male,87,Yes,2.0,Executive,Yes,1.0,High,Solar,C
7683,Male,41,Yes,2.0,Entertainment,Yes,2.0,Low,Hydro,C
7684,Female,63,Yes,3.0,Artist,Yes,7.0,Average,Solar,C
7685,Female,33,No,3.0,Healthcare,No,,Low,Hydro,B
7686,Male,23,No,4.0,Healthcare,No,0.0,Low,Wind,D
7687,Female,36,Yes,2.0,Artist,Yes,5.0,Average,Solar,C
7688,Male,45,No,2.0,Entertainment,Yes,6.0,Low,Solar,A
7689,Male,26,Yes,2.0,Healthcare,Yes,6.0,Low,Solar,D
7690,Female,41,No,1.0,Artist,Yes,9.0,Low,Solar,B
7691,Male,23,No,5.0,Healthcare,No,1.0,Low,Hydro,D
7692,Male,51,Yes,5.0,Executive,Yes,1.0,Average,Solar,C
7693,Female,81,Yes,2.0,Homemaker,Yes,0.0,High,Solar,B
7694,Male,61,Yes,4.0,Marketing,No,1.0,Average,Hydro,D
7695,Male,77,Yes,2.0,Lawyer,Yes,0.0,High,Solar,B
7696,Female,50,Yes,2.0,Artist,Yes,4.0,Low,Solar,B
7697,Male,29,No,5.0,Doctor,No,1.0,Low,Hydro,D
7698,Female,43,Yes,4.0,Artist,Yes,0.0,Average,Solar,C
7699,Female,69,Yes,1.0,Engineer,Yes,1.0,Low,Hydro,A
7700,Female,21,No,4.0,Healthcare,No,1.0,Low,Biomass,D
7701,Female,30,No,3.0,Healthcare,No,3.0,Low,Hydro,B
7702,Female,49,Yes,1.0,Engineer,Yes,,Low,Hydro,B
7703,Female,49,Yes,4.0,Engineer,No,1.0,Average,Solar,A
7704,Female,81,Yes,2.0,Lawyer,Yes,1.0,High,Solar,A
7705,Male,29,No,5.0,Artist,No,0.0,Low,Hydro,A
7706,Male,50,Yes,1.0,Entertainment,Yes,1.0,Low,Solar,A
7707,Male,57,Yes,2.0,Artist,Yes,1.0,Average,Wind,C
7708,Male,45,Yes,3.0,Artist,Yes,0.0,Average,Solar,C
7709,Female,66,Yes,2.0,Engineer,No,0.0,Average,Hydro,A
7710,Male,53,Yes,2.0,Artist,Yes,9.0,Low,Solar,B
7711,Male,21,No,6.0,Doctor,No,6.0,Low,Not Interested,C
7712,Female,62,Yes,2.0,Artist,Yes,0.0,Low,Solar,C
7713,Male,70,Yes,2.0,Executive,No,,High,Solar,B
7714,Male,82,Yes,2.0,Lawyer,Yes,0.0,High,Solar,D
7715,Female,39,Yes,4.0,Artist,No,0.0,Average,,A
7716,Male,49,Yes,2.0,Doctor,Yes,,Average,Tidal,A
7717,Female,28,Yes,3.0,,No,,Average,Hydro,D
7718,Female,35,Yes,2.0,Engineer,Yes,0.0,Average,Hydro,C
7719,Female,50,Yes,3.0,Doctor,Yes,0.0,Low,Solar,C
7720,Male,35,No,2.0,Artist,Yes,9.0,Low,Wind,A
7721,Male,55,Yes,2.0,Artist,Yes,0.0,Average,Solar,C
7722,Male,61,Yes,2.0,Artist,No,1.0,Average,Solar,C
7723,Male,26,Yes,2.0,Artist,No,0.0,Low,Solar,A
7724,Female,61,Yes,3.0,Lawyer,No,0.0,High,Solar,D
7725,Male,60,Yes,2.0,,Yes,0.0,Low,Solar,D
7726,Female,25,No,1.0,Artist,Yes,13.0,Low,Solar,A
7727,Male,45,Yes,3.0,Executive,No,1.0,High,Solar,C
7728,Male,35,No,2.0,Artist,Yes,0.0,Low,Hydro,A
7729,Male,62,Yes,3.0,Executive,No,9.0,High,Solar,B
7730,Female,53,Yes,3.0,Artist,Yes,0.0,Average,Solar,B
7731,Female,49,Yes,2.0,Artist,Yes,9.0,Low,Solar,B
7732,Female,43,No,4.0,Artist,Yes,8.0,Low,Solar,C
7733,Male,19,No,6.0,Healthcare,No,0.0,Low,Solar,D
7734,Female,38,No,1.0,Healthcare,Yes,,Low,Hydro,A
7735,Female,27,No,3.0,Engineer,No,0.0,Low,Solar,B
7736,Male,18,No,3.0,Healthcare,No,0.0,Low,Tidal,D
7737,Female,43,Yes,2.0,Artist,Yes,1.0,Low,Geothermal,C
7738,Female,36,Yes,1.0,Entertainment,Yes,8.0,Low,Solar,A
7739,Male,53,No,3.0,Entertainment,Yes,1.0,Low,Hydro,A
7740,Female,26,No,7.0,Healthcare,Yes,1.0,Low,Biomass,B
7741,Male,59,No,1.0,Entertainment,Yes,0.0,Low,Hydro,A
7742,Male,36,Yes,2.0,Artist,Yes,1.0,Average,Biomass,C
7743,Male,35,No,,,,0.0,Low,Solar,D
7744,Male,63,Yes,1.0,Executive,Yes,1.0,High,Solar,B
7745,Female,33,No,9.0,Marketing,No,1.0,Low,Solar,C
7746,Male,42,Yes,4.0,Executive,No,2.0,High,Solar,C
7747,Female,31,Yes,3.0,Artist,No,0.0,Low,Solar,A
7748,Male,22,No,3.0,Healthcare,No,0.0,Low,Not Interested,D
7749,Male,51,Yes,2.0,Artist,Yes,1.0,Low,Solar,B
7750,Male,42,No,1.0,Doctor,Yes,8.0,Low,Biomass,B
7751,Male,28,Yes,4.0,Executive,No,0.0,High,Hydro,A
7752,Male,53,Yes,3.0,Executive,Yes,4.0,High,Solar,C
7753,Male,62,Yes,4.0,Executive,No,0.0,High,Solar,B
7754,Female,27,No,1.0,Healthcare,Yes,9.0,Low,Solar,D
7755,Female,53,Yes,3.0,Artist,Yes,1.0,Average,Solar,A
7756,Male,20,,3.0,Healthcare,No,1.0,Low,Biomass,D
7757,Male,28,Yes,4.0,Entertainment,No,9.0,High,Solar,D
7758,Female,31,No,5.0,Healthcare,No,0.0,Low,Biomass,D
7759,Female,58,Yes,2.0,Artist,Yes,,Average,Solar,C
7760,Female,31,No,3.0,Healthcare,Yes,0.0,Low,Biomass,C
7761,Male,79,Yes,1.0,Entertainment,No,1.0,Low,,D
7762,Male,52,Yes,4.0,Executive,Yes,1.0,High,Solar,C
7763,Female,30,No,,Homemaker,No,3.0,Low,Wind,D
7764,Male,42,Yes,3.0,Executive,Yes,1.0,High,Solar,C
7765,Female,43,Yes,2.0,Artist,Yes,,Average,Solar,B
7766,Male,33,No,2.0,Healthcare,Yes,3.0,Low,Biomass,D
7767,Female,19,No,2.0,Artist,Yes,0.0,Low,Solar,A
7768,Female,40,Yes,2.0,Artist,Yes,9.0,Average,Biomass,B
7769,Male,67,Yes,3.0,Entertainment,Yes,2.0,Average,Solar,C
7770,Male,22,No,4.0,Healthcare,No,0.0,Low,Solar,D
7771,Female,45,Yes,2.0,Artist,Yes,9.0,Low,Solar,B
7772,Female,60,Yes,2.0,Artist,Yes,4.0,High,Solar,C
7773,Male,41,Yes,3.0,Artist,Yes,0.0,Average,Wind,D
7774,Male,29,No,5.0,Entertainment,Yes,0.0,Low,Hydro,C
7775,Male,32,,1.0,Healthcare,Yes,1.0,Low,Solar,D
7776,Female,37,Yes,9.0,Engineer,No,,Average,Hydro,A
7777,Male,28,No,5.0,Healthcare,No,4.0,Low,Not Interested,C
7778,Female,88,Yes,2.0,Lawyer,Yes,,High,Solar,C
7779,Male,42,No,1.0,Entertainment,Yes,2.0,Low,Wind,B
7780,Female,36,No,1.0,Artist,Yes,0.0,Low,Solar,B
7781,Female,28,No,3.0,Healthcare,Yes,8.0,Low,Solar,D
7782,Male,23,No,3.0,Healthcare,No,1.0,Low,Solar,D
7783,Male,81,Yes,1.0,Executive,No,0.0,Low,Solar,D
7784,Female,82,Yes,2.0,Lawyer,Yes,0.0,High,Solar,B
7785,Female,70,Yes,1.0,Lawyer,Yes,0.0,Low,Solar,B
7786,Male,82,Yes,1.0,Executive,No,1.0,Low,Solar,D
7787,Female,38,Yes,2.0,Artist,Yes,5.0,Average,Solar,C
7788,Female,43,No,1.0,Engineer,Yes,9.0,Low,Solar,A
7789,Female,42,No,2.0,Artist,Yes,8.0,Low,Solar,B
7790,Female,29,No,,Homemaker,No,1.0,Low,Hydro,A
7791,Female,38,Yes,3.0,Engineer,Yes,9.0,Average,Wind,C
7792,Female,38,No,3.0,Engineer,Yes,0.0,Low,Solar,D
7793,Female,36,No,3.0,Engineer,Yes,7.0,Low,Solar,D
7794,Male,53,No,1.0,Artist,Yes,0.0,Low,Solar,B
7795,Male,25,No,,Healthcare,Yes,0.0,Low,Hydro,D
7796,Female,58,Yes,2.0,Homemaker,Yes,0.0,High,Geothermal,B
7797,Male,52,Yes,4.0,Executive,Yes,0.0,High,Solar,C
7798,Female,36,No,1.0,Artist,Yes,13.0,Low,Solar,D
7799,Male,19,No,8.0,Healthcare,No,6.0,Low,Not Interested,D
7800,Female,67,Yes,2.0,Artist,Yes,0.0,High,Solar,C
7801,Male,31,No,4.0,Healthcare,Yes,,Low,Solar,D
7802,Female,28,No,1.0,Artist,Yes,9.0,Low,Solar,A
7803,Male,65,Yes,3.0,Artist,Yes,1.0,Average,Solar,B
7804,Female,60,Yes,2.0,Artist,Yes,1.0,High,Solar,C
7805,Male,74,Yes,1.0,Lawyer,Yes,1.0,Low,Solar,D
7806,Female,52,Yes,4.0,Engineer,No,8.0,Average,Biomass,B
7807,Female,63,Yes,3.0,Artist,Yes,1.0,High,Solar,C
7808,Female,18,No,3.0,Healthcare,No,12.0,Low,Wind,D
7809,Male,25,No,3.0,Entertainment,No,0.0,Low,Solar,A
7810,Female,41,Yes,3.0,Engineer,Yes,1.0,Average,Solar,C
7811,Male,20,No,4.0,Healthcare,No,7.0,Low,Biomass,D
7812,Male,68,Yes,1.0,Entertainment,No,1.0,Low,Solar,D
7813,Male,69,Yes,1.0,Artist,Yes,0.0,Low,Solar,D
7814,Male,31,No,5.0,Entertainment,Yes,0.0,Low,Solar,D
7815,Female,43,No,6.0,Doctor,Yes,1.0,Low,Not Interested,C
7816,Male,62,Yes,3.0,Executive,Yes,1.0,High,Solar,C
7817,Male,42,Yes,2.0,Artist,Yes,5.0,Average,Solar,C
7818,Male,25,No,3.0,Healthcare,Yes,8.0,Low,Solar,D
7819,Male,23,No,5.0,Healthcare,No,0.0,Low,Wind,D
7820,Female,21,No,5.0,Healthcare,No,5.0,Low,Wind,D
